time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m,outflow_south_cms,outflow_south_cfs,outflow_total_cms,outflow_total_cfs
80.66666666666667,0.27911777777777774,0.07882368677769591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.28320999999999996,0.07997996505082483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.33333333333334,0.2873022222222222,0.08113626250860762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.66666666666667,0.2913944444444444,0.082292617520352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.2954866666666666,0.08344900450651949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.33333333333333,0.2995788888888889,0.08460542986199471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.66666666666667,0.30367111111111106,0.08576191916631615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.3077633333333333,0.08691841486552221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.33333333333333,0.31185555555555555,0.08807491695961289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.66666666666666,0.31594777777777777,0.08923146381789593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.32003999999999994,0.09038802986083283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.33333333333333,0.3241322222222222,0.09154471101169293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.66666666666667,0.32822444444444443,0.09270140495232226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.33231666666666665,0.09385817563156706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.33333333333334,0.3364088888888888,0.09501495270569649,0.0,0.0,0.0,0.00017190446669701487,0.006070754670065071,0.0008314512103879679,0.029362450059487972
85.66666666666667,0.34050111111111103,0.09617179372867213,0.0,0.0,0.0,2.5014441007442656e-06,8.833774798455352e-05,4.104902529888932e-05,0.0014496340137226866
86.0,0.3445933333333333,0.09732862196187853,0.0,0.0,0.0,6.101404323999304e-05,0.0021546926328073826,0.00038854747799632605,0.013721437621196856
86.33333333333333,0.34868555555555547,0.09848546937973879,0.0,0.0,0.0,1.1628078055991864e-06,4.106420881239359e-05,5.068718033740538e-05,0.00179000256746137
86.66666666666667,0.3527777777777777,0.09964234877202216,0.0,0.0,0.0,4.23713936470449e-05,0.0014963330552272966,0.00021922714322109016,0.007741940794709833
87.0,0.35686999999999997,0.1007993368773441,0.0,0.0,0.0,4.5338982346265766e-07,1.6011325598636716e-05,2.6494995344350514e-05,0.0009356628120871351
87.33333333333333,0.3609622222222222,0.10195640172128151,0.0,0.0,0.0,0.00010800406016642228,0.003814130983559153,0.00029573875167443475,0.01044392529375716
87.66666666666666,0.36505444444444435,0.10311346656521891,0.0,0.0,0.0,1.4031067507858097e-06,4.955029397197564e-05,0.0001739472892836602,0.006142896336865675
