sorting_id,contact,site_name,country,state_region,latitude,longitude,sampling_date,protocol,lfmc_value,species_collected,species_functional_type,landcover,elevation,random_split,spatial_split
242774,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-01,23,107.0,Ilex vomitoria,Tree,Tree cover,28,test,validation
242775,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-01,23,161.0,Pinus palustris,Tree,Tree cover,28,train,validation
242776,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-01,23,146.0,Pinus taeda,Tree,Tree cover,28,test,validation
242777,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-15,23,107.0,Ilex vomitoria,Tree,Tree cover,28,train,validation
242778,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-15,23,164.0,Pinus palustris,Tree,Tree cover,28,train,validation
242779,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-11-15,23,135.0,Pinus taeda,Tree,Tree cover,28,train,validation
242780,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-01,23,113.0,Ilex vomitoria,Tree,Tree cover,28,train,validation
242781,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-01,23,154.0,Pinus palustris,Tree,Tree cover,28,train,validation
242782,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-01,23,128.0,Pinus taeda,Tree,Tree cover,28,train,validation
242783,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-15,23,118.0,Ilex vomitoria,Tree,Tree cover,28,train,validation
242784,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-15,23,167.0,Pinus palustris,Tree,Tree cover,28,test,validation
242785,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2022-12-15,23,134.0,Pinus taeda,Tree,Tree cover,28,train,validation
242786,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2023-01-15,23,122.0,Ilex vomitoria,Tree,Tree cover,28,train,validation
242787,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2023-01-15,23,153.0,Pinus palustris,Tree,Tree cover,28,train,validation
242788,Jolly,SETX_Newt_TX,USA,Texas,30.62833333,-93.82277778,2023-01-15,23,135.0,Pinus taeda,Tree,Tree cover,28,train,validation
243090,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-01-01,23,152.0,Ilex vomitoria,Tree,Built-up,118,train,train
243091,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-01-01,23,180.0,Pinus taeda,Tree,Built-up,118,train,train
243092,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-02-01,23,112.0,Ilex vomitoria,Tree,Built-up,118,train,train
243093,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-02-01,23,150.0,Pinus taeda,Tree,Built-up,118,train,train
243094,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-03-01,23,110.0,Ilex vomitoria,Tree,Built-up,118,test,train
243095,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-03-01,23,150.0,Pinus taeda,Tree,Built-up,118,train,train
243096,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-04-01,23,164.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243097,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-04-01,23,163.0,Pinus taeda,Tree,Built-up,118,train,train
243098,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-05-01,23,140.0,Ilex vomitoria,Tree,Built-up,118,train,train
243099,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-05-01,23,141.0,Pinus taeda,Tree,Built-up,118,validation,train
243100,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-06-01,23,138.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243101,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-06-01,23,153.0,Pinus taeda,Tree,Built-up,118,train,train
243102,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-07-01,23,140.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243103,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-07-01,23,210.0,Pinus taeda,Tree,Built-up,118,train,train
243104,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-08-01,23,125.0,Ilex vomitoria,Tree,Built-up,118,train,train
243105,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-08-01,23,166.0,Pinus taeda,Tree,Built-up,118,train,train
243106,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-10-01,23,125.0,Ilex vomitoria,Tree,Built-up,118,train,train
243107,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-10-01,23,191.0,Pinus taeda,Tree,Built-up,118,train,train
243108,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-11-01,23,119.0,Ilex vomitoria,Tree,Built-up,118,train,train
243109,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-11-01,23,172.0,Pinus taeda,Tree,Built-up,118,train,train
243110,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-12-01,23,111.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243111,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2017-12-01,23,152.0,Pinus taeda,Tree,Built-up,118,train,train
243112,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-01-01,23,98.0,Ilex vomitoria,Tree,Built-up,118,train,train
243113,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-01-01,23,137.0,Pinus taeda,Tree,Built-up,118,validation,train
243114,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-02-01,23,114.0,Ilex vomitoria,Tree,Built-up,118,train,train
243115,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-02-01,23,148.0,Pinus taeda,Tree,Built-up,118,train,train
243116,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-03-01,23,121.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243117,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-03-01,23,156.0,Pinus taeda,Tree,Built-up,118,test,train
243118,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-04-01,23,133.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243119,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-04-01,23,141.0,Pinus taeda,Tree,Built-up,118,train,train
243120,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-05-01,23,173.0,Ilex vomitoria,Tree,Built-up,118,test,train
243121,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-05-01,23,138.0,Pinus taeda,Tree,Built-up,118,train,train
243122,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-06-01,23,146.0,Ilex vomitoria,Tree,Built-up,118,train,train
243123,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-06-01,23,161.0,Pinus taeda,Tree,Built-up,118,train,train
243124,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-07-01,23,129.0,Ilex vomitoria,Tree,Built-up,118,train,train
243125,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-07-01,23,192.0,Pinus taeda,Tree,Built-up,118,train,train
243126,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-08-01,23,125.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243127,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-08-01,23,184.0,Pinus taeda,Tree,Built-up,118,train,train
243128,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-09-01,23,113.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243129,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-09-01,23,187.0,Pinus taeda,Tree,Built-up,118,train,train
243130,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-10-01,23,126.0,Ilex vomitoria,Tree,Built-up,118,train,train
243131,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-10-01,23,195.0,Pinus taeda,Tree,Built-up,118,validation,train
243132,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-11-01,23,129.0,Ilex vomitoria,Tree,Built-up,118,test,train
243133,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-11-01,23,188.0,Pinus taeda,Tree,Built-up,118,train,train
243134,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-12-01,23,120.0,Ilex vomitoria,Tree,Built-up,118,train,train
243135,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2018-12-01,23,165.0,Pinus taeda,Tree,Built-up,118,train,train
243136,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-01-01,23,149.0,Ilex vomitoria,Tree,Built-up,118,train,train
243137,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-01-01,23,199.0,Pinus taeda,Tree,Built-up,118,train,train
243138,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-02-01,23,117.0,Ilex vomitoria,Tree,Built-up,118,train,train
243139,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-02-01,23,159.0,Pinus taeda,Tree,Built-up,118,test,train
243140,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-03-01,23,108.0,Ilex vomitoria,Tree,Built-up,118,train,train
243141,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-03-01,23,143.0,Pinus taeda,Tree,Built-up,118,train,train
243142,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-04-01,23,108.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243143,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-04-01,23,133.0,Pinus taeda,Tree,Built-up,118,train,train
243144,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-05-01,23,210.0,Ilex vomitoria,Tree,Built-up,118,train,train
243145,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-05-01,23,149.0,Pinus taeda,Tree,Built-up,118,validation,train
243146,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-06-01,23,174.0,Ilex vomitoria,Tree,Built-up,118,test,train
243147,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-06-01,23,158.0,Pinus taeda,Tree,Built-up,118,test,train
243148,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-07-01,23,154.0,Ilex vomitoria,Tree,Built-up,118,train,train
243149,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-07-01,23,146.0,Pinus taeda,Tree,Built-up,118,test,train
243150,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-08-01,23,143.0,Ilex vomitoria,Tree,Built-up,118,train,train
243151,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-08-01,23,181.0,Pinus taeda,Tree,Built-up,118,train,train
243152,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-09-01,23,144.0,Ilex vomitoria,Tree,Built-up,118,train,train
243153,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-09-01,23,191.0,Pinus taeda,Tree,Built-up,118,train,train
243154,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-10-01,23,142.0,Ilex vomitoria,Tree,Built-up,118,train,train
243155,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-10-01,23,189.0,Pinus taeda,Tree,Built-up,118,validation,train
243156,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-11-01,23,184.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243157,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-11-01,23,168.0,Pinus taeda,Tree,Built-up,118,validation,train
243158,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-12-01,23,122.0,Ilex vomitoria,Tree,Built-up,118,test,train
243159,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2019-12-01,23,171.0,Pinus taeda,Tree,Built-up,118,test,train
243160,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-01-01,23,153.0,Ilex vomitoria,Tree,Built-up,118,test,train
243161,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-01-01,23,175.0,Pinus taeda,Tree,Built-up,118,test,train
243162,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-02-01,23,120.0,Ilex vomitoria,Tree,Built-up,118,train,train
243163,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-02-01,23,162.0,Pinus taeda,Tree,Built-up,118,validation,train
243164,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-03-01,23,110.0,Ilex vomitoria,Tree,Built-up,118,test,train
243165,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-03-01,23,147.0,Pinus taeda,Tree,Built-up,118,test,train
243166,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-05-01,23,180.0,Ilex vomitoria,Tree,Built-up,118,test,train
243167,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-05-01,23,141.0,Pinus taeda,Tree,Built-up,118,test,train
243168,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-06-01,23,149.0,Ilex vomitoria,Tree,Built-up,118,train,train
243169,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-06-01,23,199.0,Pinus taeda,Tree,Built-up,118,train,train
243170,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-07-01,23,128.0,Ilex vomitoria,Tree,Built-up,118,train,train
243171,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-07-01,23,161.0,Pinus taeda,Tree,Built-up,118,train,train
243172,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-08-01,23,169.0,Ilex vomitoria,Tree,Built-up,118,train,train
243173,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-08-01,23,181.0,Pinus taeda,Tree,Built-up,118,train,train
243174,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-09-01,23,130.0,Ilex vomitoria,Tree,Built-up,118,train,train
243175,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-09-01,23,145.0,Pinus taeda,Tree,Built-up,118,train,train
243176,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-10-01,23,112.0,Ilex vomitoria,Tree,Built-up,118,train,train
243177,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-10-01,23,166.0,Pinus taeda,Tree,Built-up,118,train,train
243178,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-11-01,23,133.0,Ilex vomitoria,Tree,Built-up,118,test,train
243179,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-11-01,23,185.0,Pinus taeda,Tree,Built-up,118,train,train
243180,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-12-01,23,129.0,Ilex vomitoria,Tree,Built-up,118,train,train
243181,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2020-12-01,23,178.0,Pinus taeda,Tree,Built-up,118,train,train
243182,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-01-01,23,119.0,Ilex vomitoria,Tree,Built-up,118,train,train
243183,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-01-01,23,150.0,Pinus taeda,Tree,Built-up,118,train,train
243184,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-02-01,23,129.0,Ilex vomitoria,Tree,Built-up,118,train,train
243185,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-02-01,23,144.0,Pinus taeda,Tree,Built-up,118,validation,train
243186,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-03-01,23,149.0,Ilex vomitoria,Tree,Built-up,118,train,train
243187,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-03-01,23,174.0,Pinus taeda,Tree,Built-up,118,train,train
243188,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-04-01,23,123.0,Ilex vomitoria,Tree,Built-up,118,train,train
243189,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-04-01,23,138.0,Pinus taeda,Tree,Built-up,118,train,train
243190,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-05-01,23,175.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243191,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-05-01,23,153.0,Pinus taeda,Tree,Built-up,118,train,train
243192,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-06-01,23,148.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243193,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-06-01,23,156.0,Pinus taeda,Tree,Built-up,118,validation,train
243194,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-07-01,23,125.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243195,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-07-01,23,151.0,Pinus taeda,Tree,Built-up,118,test,train
243196,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-08-01,23,148.0,Ilex vomitoria,Tree,Built-up,118,test,train
243197,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-08-01,23,204.0,Pinus taeda,Tree,Built-up,118,train,train
243198,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-09-01,23,144.0,Ilex vomitoria,Tree,Built-up,118,train,train
243199,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-09-01,23,196.0,Pinus taeda,Tree,Built-up,118,validation,train
243200,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-10-01,23,123.0,Ilex vomitoria,Tree,Built-up,118,test,train
243201,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-10-01,23,168.0,Pinus taeda,Tree,Built-up,118,train,train
243202,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-11-01,23,113.0,Ilex vomitoria,Tree,Built-up,118,train,train
243203,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-11-01,23,159.0,Pinus taeda,Tree,Built-up,118,train,train
243204,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-12-01,23,113.0,Ilex vomitoria,Tree,Built-up,118,train,train
243205,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2021-12-01,23,164.0,Pinus taeda,Tree,Built-up,118,train,train
243206,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-01-01,23,111.0,Ilex vomitoria,Tree,Built-up,118,test,train
243207,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-01-01,23,151.0,Pinus taeda,Tree,Built-up,118,test,train
243208,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-02-01,23,120.0,Ilex vomitoria,Tree,Built-up,118,train,train
243209,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-02-01,23,158.0,Pinus taeda,Tree,Built-up,118,train,train
243210,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-03-01,23,111.0,Ilex vomitoria,Tree,Built-up,118,train,train
243211,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-03-01,23,138.0,Pinus taeda,Tree,Built-up,118,validation,train
243212,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-04-01,23,110.0,Ilex vomitoria,Tree,Built-up,118,test,train
243213,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-04-01,23,143.0,Pinus taeda,Tree,Built-up,118,train,train
243214,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-05-01,23,168.0,Ilex vomitoria,Tree,Built-up,118,validation,train
243215,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-05-01,23,162.0,Pinus taeda,Tree,Built-up,118,validation,train
243216,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-06-01,23,153.0,Ilex vomitoria,Tree,Built-up,118,test,train
243217,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-06-01,23,160.0,Pinus taeda,Tree,Built-up,118,train,train
243218,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-07-01,23,156.0,Ilex vomitoria,Tree,Built-up,118,train,train
243219,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-07-01,23,148.0,Pinus taeda,Tree,Built-up,118,test,train
243220,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-08-01,23,107.0,Ilex vomitoria,Tree,Built-up,118,train,train
243221,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-08-01,23,159.0,Pinus taeda,Tree,Built-up,118,train,train
243222,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-09-01,23,115.0,Ilex vomitoria,Tree,Built-up,118,test,train
243223,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-09-01,23,170.0,Pinus taeda,Tree,Built-up,118,train,train
243224,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-10-01,23,118.0,Ilex vomitoria,Tree,Built-up,118,train,train
243225,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-10-01,23,152.0,Pinus taeda,Tree,Built-up,118,train,train
243226,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-11-01,23,124.0,Ilex vomitoria,Tree,Built-up,118,train,train
243227,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-11-01,23,167.0,Pinus taeda,Tree,Built-up,118,train,train
243228,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-12-01,23,117.0,Ilex vomitoria,Tree,Built-up,118,test,train
243229,Jolly,SETX_SAug_TX,USA,Texas,31.44166667,-94.09027778,2022-12-01,23,144.0,Pinus taeda,Tree,Built-up,118,train,train
243552,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-01-01,23,124.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243553,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-01-01,23,176.0,Pinus taeda,Tree,Tree cover,110,test,validation
243554,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-02-01,23,122.0,Ilex vomitoria,Tree,Tree cover,110,validation,validation
243555,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-02-01,23,162.0,Pinus taeda,Tree,Tree cover,110,train,validation
243556,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-03-01,23,119.0,Ilex vomitoria,Tree,Tree cover,110,validation,validation
243557,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-03-01,23,147.0,Pinus taeda,Tree,Tree cover,110,validation,validation
243558,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-04-01,23,175.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243559,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-04-01,23,154.0,Pinus taeda,Tree,Tree cover,110,test,validation
243560,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-05-01,23,171.0,Ilex vomitoria,Tree,Tree cover,110,test,validation
243561,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-05-01,23,160.0,Pinus taeda,Tree,Tree cover,110,train,validation
243562,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-06-01,23,147.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243563,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-06-01,23,178.0,Pinus taeda,Tree,Tree cover,110,validation,validation
243564,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-07-01,23,156.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243565,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-07-01,23,191.0,Pinus taeda,Tree,Tree cover,110,train,validation
243566,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-08-01,23,143.0,Ilex vomitoria,Tree,Tree cover,110,test,validation
243567,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-08-01,23,204.0,Pinus taeda,Tree,Tree cover,110,train,validation
243568,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-09-01,23,163.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243569,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-09-01,23,178.0,Pinus taeda,Tree,Tree cover,110,train,validation
243570,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-10-01,23,135.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243571,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-10-01,23,196.0,Pinus taeda,Tree,Tree cover,110,train,validation
243572,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-11-01,23,129.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243573,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-11-01,23,175.0,Pinus taeda,Tree,Tree cover,110,train,validation
243574,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-12-01,23,128.0,Ilex vomitoria,Tree,Tree cover,110,validation,validation
243575,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2017-12-01,23,149.0,Pinus taeda,Tree,Tree cover,110,train,validation
243576,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2018-01-01,23,116.0,Ilex vomitoria,Tree,Tree cover,110,train,validation
243577,Jolly,SETX_Tylr_TX,USA,Texas,30.73972222,-94.43111111,2018-01-01,23,170.0,Pinus taeda,Tree,Tree cover,110,test,validation
