time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,mean_depth_m,outflow_total_cms,outflow_total_cfs,outflow_south_cms,outflow_south_cfs
780.6666666666666,2.805288888888889,1.0888648830587044,0.615,0.06360329687595367,0.03139474899171546,1.108696142217734,0.00888790818862617,0.31387381130887665
781.0,2.8109333333333333,1.0912151310549234,0.615,0.06363973021507263,0.03143670319332159,1.110177742261194,0.008840858936309814,0.31221228107810023
781.3333333333334,2.816577777777778,1.0935664022326819,0.615,0.0636761486530304,0.031560646764319245,1.1145547722879048,0.008914618520066142,0.3148170786505798
781.6666666666667,2.8222222222222224,1.0959166502289008,0.6175,0.06365709006786346,0.0315252819223133,1.1133058735019175,0.008884461130946875,0.3137520795010496
782.0,2.827866666666667,1.0982672051795817,0.6225,0.06358353048563004,0.031579002313719684,1.1152029930083165,0.008945980807766318,0.31592462843202523
782.3333333333334,2.833511111111111,1.1006175554939546,0.6225,0.06361982971429825,0.031616727839036685,1.1165352586172288,0.00890876806806773,0.31461047169339146
782.6666666666666,2.839155555555556,1.1029682127627893,0.6275000000000001,0.0635475292801857,0.03165334740401704,1.1178284675686407,0.008965529268607497,0.3166149764620932
783.0,2.8448,1.105319176986086,0.6275000000000001,0.0635838434100151,0.031755582562027485,1.121438871503232,0.008960670093074441,0.31644337613589596
783.3333333333334,2.8504444444444443,1.1076696296186128,0.6275000000000001,0.06362015753984451,0.03168601292372841,1.1189820405975919,0.008981357095763087,0.3171739314297447
783.6666666666667,2.8560888888888893,1.1100203892056015,0.63,0.06360237300395966,0.031853362602305424,1.1248919442916354,0.009003006853163242,0.317938486117404
784.0,2.8617333333333335,1.112371762701514,0.63,0.06363879144191742,0.0317938335240342,1.1227896927512107,0.008991574286483228,0.3175347484548693
784.3333333333334,2.867377777777778,1.1147230338792724,0.63,0.06367519497871399,0.031867068614701566,1.1253759680076014,0.009019563440233469,0.3185231770228129
784.6666666666666,2.8730222222222226,1.117073998102569,0.635,0.06360367685556412,0.031908719809052855,1.126846867440759,0.009024548926390707,0.31869923797080996
785.0,2.878666666666667,1.1194254739166354,0.635,0.06363996118307114,0.03202103939884182,1.1308134000582792,0.009053137036971748,0.3197088185195462
785.3333333333333,2.8843111111111113,1.1217768474125478,0.64,0.06356949359178543,0.03195652972976859,1.128535260447859,0.00906851957552135,0.3202520482536638
785.6666666666667,2.8899555555555554,1.1241283232266142,0.64,0.06360571831464767,0.03206028891781898,1.132199485046102,0.00906214234419167,0.3200268382424256
786.0,2.8956000000000004,1.1264802083132963,0.64,0.06364195048809052,0.03211166811979638,1.1340139261501732,0.009120050817728043,0.3220718586128205
786.3333333333334,2.9012444444444445,1.1288315818092087,0.64,0.06367814540863037,0.03214675737808648,1.1352530927799105,0.009114964632317424,0.3218922415009001
786.6666666666666,2.9068888888888895,1.1311836715321988,0.64,0.06371434032917023,0.032221605606537196,1.1378963355131793,0.009151342092081904,0.32317690057924486
787.0,2.912533333333333,1.133535454300727,0.645,0.06364399194717407,0.03213099994354707,1.1346966237063816,0.009061876917257905,0.32001746476988774
787.3333333333333,2.918177777777778,1.1358879532963329,0.65,0.06357496231794357,0.032286578414186806,1.140190830723483,0.009173319558613002,0.3239530282165506
787.6666666666667,2.9238222222222223,1.1382395314285532,0.6575,0.06345593929290771,0.03238511351469242,1.1436705682373085,0.009177136817015707,0.3240878335518646
788.0,2.9294666666666673,1.1405915188333893,0.66,0.06344081461429596,0.03230076164982165,1.1406917074349567,0.009169931872747838,0.3238333931065281
788.3333333333334,2.9351111111111114,1.142944324783457,0.6625,0.06342588365077972,0.032407196251824644,1.1444504134743119,0.009217493352480233,0.3255130124948337
788.6666666666666,2.9407555555555556,1.1452968237790628,0.665,0.06341113895177841,0.03244320213184437,1.1457219503254445,0.009199316846206784,0.32487111462873874
789.0,2.9464,1.1476495274109766,0.6675,0.0633966326713562,0.032510184885268245,1.1480874261677825,0.009208561386913061,0.3251975828104187
789.3333333333333,2.9520444444444447,1.1500016171339666,0.67,0.06338238716125488,0.03253022162425623,1.1487950175941215,0.009288780856877565,0.3280305093263742
789.6666666666667,2.9576888888888893,1.1523546277203423,0.6725,0.06336832791566849,0.03253050951911973,1.1488051845148577,0.009209909476339817,0.32524519018409775
790.0,2.9633333333333334,1.154707331352256,0.6725,0.06340406835079193,0.03261782510207922,1.1518887081323972,0.009255926124751568,0.32687025431776423
790.3333333333334,2.968977777777778,1.1570604442567856,0.6775,0.0633406862616539,0.032687164681419745,1.1543374145749339,0.009311939356848598,0.3288483448053012
790.6666666666666,2.9746222222222225,1.1594130455705454,0.6825,0.06327850371599197,0.03274900159567551,1.156521166650802,0.00928486988414079,0.32789239449746677
791.0,2.9802666666666666,1.1617666700658447,0.6825,0.06331416219472885,0.032722398781288575,1.1555816962415717,0.009331116452813148,0.3295255781961605
791.3333333333333,2.9859111111111116,1.1641188621069887,0.6825,0.06334981322288513,0.032820926361409875,1.1590611681752814,0.009325181017629802,0.3293159700832912
791.6666666666666,2.9915555555555553,1.1664728958749038,0.6825,0.06338544189929962,0.03286565172288647,1.160640630898219,0.009336414514109492,0.3297126776414225
792.0,2.9972000000000003,1.1688251902342017,0.685,0.06337210536003113,0.03283468702875325,1.1595471220143125,0.009370539337396622,0.3309177855383605
792.3333333333334,3.0028444444444444,1.1711792240021168,0.6875,0.0633590891957283,0.03296322470077939,1.164086391340614,0.009377661626785994,0.33116930705145936
792.6666666666666,3.0084888888888894,1.1735318253158766,0.6875,0.063394695520401,0.032983305379730155,1.1647955344935566,0.009391203057020903,0.3316475185977761
793.0,3.0141333333333336,1.1758861660382536,0.6900000000000001,0.06338172405958176,0.033037177140613494,1.1666979995676234,0.009424827294424176,0.3328349484544015
793.3333333333333,3.019777777777778,1.1782388696701673,0.6900000000000001,0.06341731548309326,0.03302186742075719,1.166157341403814,0.009371887426823378,0.3309653929120395
793.6666666666666,3.0254222222222222,1.1805934150288522,0.6925,0.06340441107749939,0.03320685988683181,1.1726902948454994,0.009469988872297108,0.3344298160285107
794.0,3.031066666666667,1.1829470395241515,0.6950000000000001,0.06339159607887268,0.03305337473193504,1.1672700126458664,0.009441631846129894,0.3334283961565234
794.3333333333334,3.0367111111111114,1.1853017895191442,0.6950000000000001,0.06342709809541702,0.03326261624238214,1.1746593138148524,0.009471571538597345,0.3344857074141037
794.6666666666666,3.0423555555555555,1.1876551070599817,0.6950000000000001,0.06346256285905838,0.03324527381437292,1.1740468711724354,0.009469798533245921,0.33442309426201977
795.0,3.048,1.1900096524186665,0.6975,0.06344970315694809,0.03329629203449258,1.1758485643104952,0.009503381443209946,0.3356090646525263
795.3333333333334,3.0536444444444446,1.1923631745958119,0.6975,0.06348525732755661,0.03335845418064309,1.1780438018531567,0.009508967632427812,0.33580633924889847
795.6666666666666,3.059288888888889,1.1947181292271125,0.7000000000000001,0.06347273290157318,0.033356793479697444,1.1779851546974713,0.00952018890529871,0.3362026151339524
796.0,3.0649333333333333,1.1970724699494895,0.7000000000000001,0.06350836157798767,0.033475029233613895,1.1821606148763046,0.009575821459293365,0.33816726208850745
796.3333333333334,3.0705777777777774,1.1994264013992506,0.7000000000000001,0.06354400515556335,0.03346484048961429,1.1818008024385818,0.009554590214975178,0.33741748706478397
796.6666666666667,3.0762222222222224,1.2017808444397815,0.7025,0.06353144347667694,0.033526198747040326,1.183967650892105,0.009572620037943125,0.3380542048539501
797.0,3.0818666666666665,1.2041353897984663,0.705,0.06351900100708008,0.03357181582487101,1.1855786043105723,0.009587766835466027,0.33858910946443216
797.3333333333334,3.0875111111111115,1.206490549066075,0.705,0.06355459243059158,0.0336619400093241,1.1887613128472778,0.009596016025170684,0.33888042712409516
797.6666666666666,3.093155555555555,1.2088454013792216,0.7075,0.06354226171970367,0.03368306520542319,1.1895073428099585,0.009652577573433518,0.3408778812325327
798.0,3.0988,1.2111998444197525,0.71,0.06353021413087845,0.033687302839098265,1.1896569935719037,0.009610906126908958,0.3394062665999518
798.3333333333334,3.1044444444444443,1.2135554129599768,0.71,0.06356588751077652,0.033806094957071764,1.1938521015805024,0.009680535295046866,0.3418651997839916
798.6666666666667,3.1100888888888893,1.2159103675912775,0.7125,0.06355388462543488,0.033769283608080514,1.192552119834281,0.009616274619475007,0.33959585330437403
799.0,3.1157333333333335,1.21826562917704,0.715,0.06354221701622009,0.03383449769444269,1.1948551357299353,0.009694087784737349,0.3423438018916641
799.3333333333334,3.1213777777777776,1.2206202768538787,0.7175,0.06353071331977844,0.033947137171708164,1.1988329650777223,0.009725011186674237,0.3434358525540447
799.6666666666666,3.127022222222222,1.222976050030411,0.7175,0.06356645375490189,0.033941046408472175,1.1986178716012723,0.009690680308267474,0.3422234678823734
800.0,3.1326666666666667,1.2253320278432511,0.72,0.06355500221252441,0.03397481022830107,1.1998102307693836,0.009727647411637008,0.3435289500477375
800.3333333333333,3.1383111111111113,1.2276872894290136,0.72,0.06359072029590607,0.03412349075006205,1.2050608387912163,0.009783338755369186,0.34549567314423624
800.6666666666667,3.143955555555556,1.230042960287392,0.7225,0.0635792687535286,0.03409104861702872,1.2039151545957842,0.009727675933390856,0.3435299572849181
801.0,3.1496,1.2323984265094623,0.7225,0.0636148676276207,0.034135870878344576,1.2054980393074752,0.009808185277506709,0.3463731206195662
801.3333333333334,3.1552444444444445,1.2347537904133787,0.725,0.06360364705324173,0.03416899182639099,1.2066676956514502,0.009766960283741355,0.34491727233224084
801.6666666666666,3.160888888888889,1.2371104844532965,0.725,0.06363938748836517,0.034317250667754706,1.2119034121565573,0.009842186700552702,0.3475738706740085
802.0,3.1665333333333336,1.2394665645842906,0.725,0.06367513537406921,0.03422705012098959,1.208718006907711,0.009811127092689276,0.346477009940194
802.3333333333333,3.1721777777777773,1.241822235442669,0.725,0.06371086835861206,0.03437087149109175,1.213797015446458,0.009840336861088872,0.3475085441482952
802.6666666666667,3.1778222222222223,1.244178315573663,0.7275,0.0636994019150734,0.03435652546386336,1.2132903897986955,0.009867161279544234,0.3484558404387208
803.0,3.1834666666666664,1.2465355212043505,0.73,0.06368808448314667,0.03451255802247033,1.218800632796133,0.009916428243741393,0.3501956884992542
803.3333333333334,3.1891111111111115,1.2488912943808828,0.73,0.06372369825839996,0.03445465097684064,1.2167556628518341,0.00984964775852859,0.34783735569810964
